#	"City ID"	"City Name"	"Airport code"	"Country ID"	"Country name"#	"Region ID"	"Region name"	"Continent ID"	"Continent name"	"Hemisphere ID"
	938	Volos	VOL	85	Greece	18	Southern Europe	2	Europe	0
	939	Kos	KGS	85	Greece	18	Southern Europe	2	Europe	0
	940	Saqqaq	QUP	87	Greenland	11	Northern America	3	North America	0
	941	Nuuk	GOH	87	Greenland	11	Northern America	3	North America	0
	942	Sisimiut	JHS	87	Greenland	11	Northern America	3	North America	0
	943	Nuussuaq	NSQ	87	Greenland	11	Northern America	3	North America	0
	944	Savissivik	SVR	87	Greenland	11	Northern America	3	North America	0
	945	Paamiut	JFR	87	Greenland	11	Northern America	3	North America	0
	946	Kangerlussuaq	SFJ	87	Greenland	11	Northern America	3	North America	0
	947	Kangaatsiaq	QPW	87	Greenland	11	Northern America	3	North America	0
	948	Kulusuk Island	KUS	87	Greenland	11	Northern America	3	North America	0
	949	Maniitsoq	JSU	87	Greenland	11	Northern America	3	North America	0
	950	Qaanaaq	NAQ	87	Greenland	11	Northern America	3	North America	0
	951	Upernavik	JUV	87	Greenland	11	Northern America	3	North America	0
	952	Pituffik	THU	87	Greenland	11	Northern America	3	North America	0
	953	Qassumiut Heliport	QJH	87	Greenland	11	Northern America	3	North America	0
	954	Neerlerit Inaat	CNP	87	Greenland	11	Northern America	3	North America	0
	955	Ikerasak	IKE	87	Greenland	11	Northern America	3	North America	0
	956	Ilulissat	JAV	87	Greenland	11	Northern America	3	North America	0
	957	Narsarsuaq	UAK	87	Greenland	11	Northern America	3	North America	0
	958	Bulawayo	BUQ	231	Zimbabwe	4	Eastern Africa	0	Africa	1
	959	Victoria Falls	VFA	231	Zimbabwe	4	Eastern Africa	0	Africa	1
	960	Harare	HRE	231	Zimbabwe	4	Eastern Africa	0	Africa	1
	961	Beira	BEW	142	Mozambique	4	Eastern Africa	0	Africa	1
	962	Cuamba	FXO	142	Mozambique	4	Eastern Africa	0	Africa	1
	963	Nampula	APL	142	Mozambique	4	Eastern Africa	0	Africa	1
	964	Pemba	POL	142	Mozambique	4	Eastern Africa	0	Africa	1
	965	Nacala	MNC	142	Mozambique	4	Eastern Africa	0	Africa	1
	966	Maputo	MPM	142	Mozambique	4	Eastern Africa	0	Africa	2
	967	Tete	TET	142	Mozambique	4	Eastern Africa	0	Africa	1
	968	Inhambane	INH	142	Mozambique	4	Eastern Africa	0	Africa	2
	969	Chimoio	VPY	142	Mozambique	4	Eastern Africa	0	Africa	1
	970	Lichinga	VXC	142	Mozambique	4	Eastern Africa	0	Africa	1
	971	Mocimboa Da Praia	MZB	142	Mozambique	4	Eastern Africa	0	Africa	1
	972	Quelimane	UEL	142	Mozambique	4	Eastern Africa	0	Africa	1
	973	Vilankulos	VNX	142	Mozambique	4	Eastern Africa	0	Africa	1
	974	Qurghonteppa	KQT	205	Tajikistan	3	Central Asia	1	Asia	0
	975	Dushanbe	DYU	205	Tajikistan	3	Central Asia	1	Asia	0
	976	Kulob	TJU	205	Tajikistan	3	Central Asia	1	Asia	0
	977	Khujand	LBD	205	Tajikistan	3	Central Asia	1	Asia	0
	978	Port au Prince	PAP	94	Haiti	1	Caribbean	3	North America	1
	979	Cap Haitien	CAP	94	Haiti	1	Caribbean	3	North America	1
	980	Aguascalientes	AGU	133	Mexico	2	Central America	3	North America	1
	981	Matamoros	MAM	133	Mexico	2	Central America	3	North America	0
	982	Ixtapa	ZIH	133	Mexico	2	Central America	3	North America	1
	983	Hermosillo	HMO	133	Mexico	2	Central America	3	North America	0
	984	Piedras Negras	PDS	133	Mexico	2	Central America	3	North America	0
	985	Poza Rica	PAZ	133	Mexico	2	Central America	3	North America	1
	986	Ciudad Victoria	CVM	133	Mexico	2	Central America	3	North America	0
	987	Cuernavaca	CVJ	133	Mexico	2	Central America	3	North America	1
	988	Queretaro	QRO	133	Mexico	2	Central America	3	North America	1
	989	Chetumal	CTM	133	Mexico	2	Central America	3	North America	1
	990	Ciudad Juarez	CJS	133	Mexico	2	Central America	3	North America	0
	991	Manzanillo (MX)	ZLO	133	Mexico	2	Central America	3	North America	1
	992	Ciudad del Carmen	CME	133	Mexico	2	Central America	3	North America	1
	993	Puerto Penasco	PPE	133	Mexico	2	Central America	3	North America	0
	994	Los Mochis	LMM	133	Mexico	2	Central America	3	North America	0
	995	Puebla	PBC	133	Mexico	2	Central America	3	North America	1
	996	Cozumel	CZM	133	Mexico	2	Central America	3	North America	1
	997	Puerto Vallarta	PVR	133	Mexico	2	Central America	3	North America	1
	998	Colima	CLQ	133	Mexico	2	Central America	3	North America	1
	999	Tuxtla Gutierrez	TGZ	133	Mexico	2	Central America	3	North America	1
	1000	Morelia	MLM	133	Mexico	2	Central America	3	North America	1
	1001	Tepic	TPQ	133	Mexico	2	Central America	3	North America	1
	1002	Jalapa	JAL	133	Mexico	2	Central America	3	North America	1
	1003	Torreon	TRC	133	Mexico	2	Central America	3	North America	0
	1004	Villahermosa	VSA	133	Mexico	2	Central America	3	North America	1
	1005	Puerto Escondido	PXM	133	Mexico	2	Central America	3	North America	1
	1006	Zacatecas	ZCL	133	Mexico	2	Central America	3	North America	1
	1007	Tapachula	TAP	133	Mexico	2	Central America	3	North America	1
	1008	Tampico	TAM	133	Mexico	2	Central America	3	North America	1
	1009	Nuevo Laredo	NLD	133	Mexico	2	Central America	3	North America	0
	1010	Huatulco	HUX	133	Mexico	2	Central America	3	North America	1
	1011	Lazaro Cardenas	LZC	133	Mexico	2	Central America	3	North America	1
	1012	Reynosa	REX	133	Mexico	2	Central America	3	North America	0
	1013	Veracruz	VER	133	Mexico	2	Central America	3	North America	1
	1014	Loreto	LTO	133	Mexico	2	Central America	3	North America	0
	1015	Merida (MX)	MID	133	Mexico	2	Central America	3	North America	1
	1016	Toluca	TLC	133	Mexico	2	Central America	3	North America	1
	1017	Mazatlan	MZT	133	Mexico	2	Central America	3	North America	1
	1018	Leon (MX)	BJX	133	Mexico	2	Central America	3	North America	1
	1019	Oaxaca	OAX	133	Mexico	2	Central America	3	North America	1
	1020	Uruapan	UPN	133	Mexico	2	Central America	3	North America	1
	1021	Acapulco	ACA	133	Mexico	2	Central America	3	North America	1
	1022	San Jose Cabo	SJD	133	Mexico	2	Central America	3	North America	1
	1023	Guadalajara	GDL	133	Mexico	2	Central America	3	North America	1
	1024	Mexico City	MEX	133	Mexico	2	Central America	3	North America	1
	1025	Campeche	CPE	133	Mexico	2	Central America	3	North America	1
	1026	La Paz (MX)	LAP	133	Mexico	2	Central America	3	North America	0
	1027	Mexicali	MXL	133	Mexico	2	Central America	3	North America	0
	1028	Ciudad Obregon	CEN	133	Mexico	2	Central America	3	North America	0
	1029	Durango (MX)	DGO	133	Mexico	2	Central America	3	North America	0
	1030	Saltillo	SLW	133	Mexico	2	Central America	3	North America	0
	1031	San Luis Potosi	SLP	133	Mexico	2	Central America	3	North America	1
	1032	Monterrey	MTY	133	Mexico	2	Central America	3	North America	0
	1033	Minatitlan	MTT	133	Mexico	2	Central America	3	North America	1
	1034	Tijuana	TIJ	133	Mexico	2	Central America	3	North America	0
	1035	Chihuahua	CUU	133	Mexico	2	Central America	3	North America	0
	1036	Cancun	CUN	133	Mexico	2	Central America	3	North America	1
	1037	Culiacan	CUL	133	Mexico	2	Central America	3	North America	0
	1038	St Lucia	UVF	122	St. Lucia	1	Caribbean	3	North America	1
	1039	Agatti Island	AGX	98	India	17	Southern Asia	1	Asia	1
	1040	Agra	AGR	98	India	17	Southern Asia	1	Asia	0
	1041	Jammu	IXJ	98	India	17	Southern Asia	1	Asia	0
	1042	Leh	IXL	98	India	17	Southern Asia	1	Asia	0
	1043	Madurai	IXM	98	India	17	Southern Asia	1	Asia	1
	1044	Bagdogra	IXB	98	India	17	Southern Asia	1	Asia	0
	1045	Chandigarh	IXC	98	India	17	Southern Asia	1	Asia	0
	1046	Vishakhapatnam	VTZ	98	India	17	Southern Asia	1	Asia	1
	1047	Agartala	IXA	98	India	17	Southern Asia	1	Asia	0
	1048	Belgaum	IXG	98	India	17	Southern Asia	1	Asia	1
	1049	Allahabad	IXD	98	India	17	Southern Asia	1	Asia	0
	1050	Mangalore	IXE	98	India	17	Southern Asia	1	Asia	1
	1051	Silchar	IXS	98	India	17	Southern Asia	1	Asia	0
	1052	Aurangabad	IXU	98	India	17	Southern Asia	1	Asia	1
	1053	Chennai	MAA	98	India	17	Southern Asia	1	Asia	1
	1054	Port Blair	IXZ	98	India	17	Southern Asia	1	Asia	1
	1055	Pune	PNQ	98	India	17	Southern Asia	1	Asia	1
	1056	Ranchi	IXR	98	India	17	Southern Asia	1	Asia	1
	1057	Jaipur	JAI	98	India	17	Southern Asia	1	Asia	0
	1058	Bhubaneshwar	BBI	98	India	17	Southern Asia	1	Asia	1
	1059	Patna	PAT	98	India	17	Southern Asia	1	Asia	0
	1060	Dimapur	DMU	98	India	17	Southern Asia	1	Asia	0
	1061	Jabalpur	JLR	98	India	17	Southern Asia	1	Asia	1
	1062	Rajahmundry	RJA	98	India	17	Southern Asia	1	Asia	1
	1063	Coimbatore	CJB	98	India	17	Southern Asia	1	Asia	1
	1064	Porbandar	PBD	98	India	17	Southern Asia	1	Asia	1
	1065	Tiruchchirappalli	TRZ	98	India	17	Southern Asia	1	Asia	1
	1066	Surat	STV	98	India	17	Southern Asia	1	Asia	1
	1067	Kanpur	KNU	98	India	17	Southern Asia	1	Asia	0
	1068	Amritsar	ATQ	98	India	17	Southern Asia	1	Asia	0
	1069	Imphal	IMF	98	India	17	Southern Asia	1	Asia	0
	1070	Dharamsala	DHM	98	India	17	Southern Asia	1	Asia	0
	1071	Goa	GOI	98	India	17	Southern Asia	1	Asia	1
	1072	Aizawl	AJL	98	India	17	Southern Asia	1	Asia	1
	1073	Gorakhpur	GOP	98	India	17	Southern Asia	1	Asia	0
	1074	Vijayawada	VGA	98	India	17	Southern Asia	1	Asia	1
	1075	Nanded	NDC	98	India	17	Southern Asia	1	Asia	1
	1076	Rupsi	RUP	98	India	17	Southern Asia	1	Asia	0
	1077	Dibrugarh	DIB	98	India	17	Southern Asia	1	Asia	0
	1078	Diu	DIU	98	India	17	Southern Asia	1	Asia	1
	1079	Nagpur	NAG	98	India	17	Southern Asia	1	Asia	1
	1080	Hubli	HBX	98	India	17	Southern Asia	1	Asia	1
	1081	Srinagar	SXR	98	India	17	Southern Asia	1	Asia	0
	1082	Lucknow	LKO	98	India	17	Southern Asia	1	Asia	0
	1083	Kochi (IN)	COK	98	India	17	Southern Asia	1	Asia	1
	1084	Thiruvananthapuram	TRV	98	India	17	Southern Asia	1	Asia	1
	1085	Bengaluru	BLR	98	India	17	Southern Asia	1	Asia	1
	1086	Udaipur	UDR	98	India	17	Southern Asia	1	Asia	0
	1087	Shillong	SHL	98	India	17	Southern Asia	1	Asia	0
	1088	Ludhiana	LUH	98	India	17	Southern Asia	1	Asia	0
	1089	Raipur	RPR	98	India	17	Southern Asia	1	Asia	1
	1090	Mumbai	BOM	98	India	17	Southern Asia	1	Asia	1
	1091	Tuticorin	TCR	98	India	17	Southern Asia	1	Asia	1
	1092	Jamnagar	JGA	98	India	17	Southern Asia	1	Asia	1
	1093	Gwalior	GWL	98	India	17	Southern Asia	1	Asia	0
	1094	Hyderabad (IN)	HYD	98	India	17	Southern Asia	1	Asia	1
	1095	Kolkata	CCU	98	India	17	Southern Asia	1	Asia	1
	1096	Kozhikode	CCJ	98	India	17	Southern Asia	1	Asia	1
	1097	Mysore	MYQ	98	India	17	Southern Asia	1	Asia	1
	1098	Jodhpur	JDH	98	India	17	Southern Asia	1	Asia	0
	1099	Delhi	DEL	98	India	17	Southern Asia	1	Asia	0
	1100	Dehra Dun	DED	98	India	17	Southern Asia	1	Asia	0
	1101	Ahmedabad	AMD	98	India	17	Southern Asia	1	Asia	0
	1102	Jorhat	JRH	98	India	17	Southern Asia	1	Asia	0
	1103	Bhuj	BHJ	98	India	17	Southern Asia	1	Asia	0
	1104	Bhopal	BHO	98	India	17	Southern Asia	1	Asia	0
	1105	Bhavnagar	BHU	98	India	17	Southern Asia	1	Asia	1
	1106	Rajkot	RAJ	98	India	17	Southern Asia	1	Asia	1
	1107	Varanasi	VNS	98	India	17	Southern Asia	1	Asia	0
	1108	Pondicherry	PNY	98	India	17	Southern Asia	1	Asia	1
	1109	Khajuraho	HJR	98	India	17	Southern Asia	1	Asia	0
	1110	Kullu	KUU	98	India	17	Southern Asia	1	Asia	0
	1111	Gaya	GAY	98	India	17	Southern Asia	1	Asia	0
	1112	Guwahati	GAU	98	India	17	Southern Asia	1	Asia	0
	1113	Tirupati	TIR	98	India	17	Southern Asia	1	Asia	1
	1114	Vadodara	BDQ	98	India	17	Southern Asia	1	Asia	1
	1115	Indore	IDR	98	India	17	Southern Asia	1	Asia	1
	1116	Riga	RIX	127	Latvia	12	Northern Europe	2	Europe	0
	1117	Paro	PBH	32	Bhutan	17	Southern Asia	1	Asia	0
	1118	St Vincent	SVD	220	St. Vincent and Grenadines	1	Caribbean	3	North America	1
	1119	Canouan Island	CIW	220	St. Vincent and Grenadines	1	Caribbean	3	North America	1
	1120	Dalat	DLI	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1121	Tamky	VCL	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1122	Con Dao	VCS	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1123	Haiphong	HPH	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1124	Phuquoc	PQC	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1125	Hanoi	HAN	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1126	Dien Bien Phu	DIN	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1127	Dong Hoi	VDH	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1128	Pleiku	PXU	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1129	Ho Chi Minh City	SGN	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1130	Hue	HUI	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1131	Ca Mau	CAH	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1132	Ban Me Thuot	BMV	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1133	Tuyhoa	TBB	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1134	Quinhon	UIH	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1135	Rachgia	VKG	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1136	Cantho	VCA	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1137	Nha Trang	CXR	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1138	Vinh City	VII	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1139	Da Nang	DAD	224	Vietnam	15	South-Eastern Asia	1	Asia	1
	1140	Stord	SRP	158	Norway	12	Northern Europe	2	Europe	0
	1141	Hasvik	HAA	158	Norway	12	Northern Europe	2	Europe	0
	1142	Bronnoysund	BNN	158	Norway	12	Northern Europe	2	Europe	0
	1143	Haugesund	HAU	158	Norway	12	Northern Europe	2	Europe	0
	1144	Kirkenes	KKN	158	Norway	12	Northern Europe	2	Europe	0
	1145	Alesund	AES	158	Norway	12	Northern Europe	2	Europe	0
	1146	Bodo	BOO	158	Norway	12	Northern Europe	2	Europe	0
	1147	Stavanger	SVG	158	Norway	12	Northern Europe	2	Europe	0
	1148	Lakselv	LKL	158	Norway	12	Northern Europe	2	Europe	0
	1149	Trondheim	TRD	158	Norway	12	Northern Europe	2	Europe	0
	1150	Roros	RRS	158	Norway	12	Northern Europe	2	Europe	0
	1151	Mosjoen	MJF	158	Norway	12	Northern Europe	2	Europe	0
	1152	Sogndal	SOG	158	Norway	12	Northern Europe	2	Europe	0
	1153	Rost	RET	158	Norway	12	Northern Europe	2	Europe	0
	1154	Sorkjosen	SOJ	158	Norway	12	Northern Europe	2	Europe	0
	1155	Vardo	VAW	158	Norway	12	Northern Europe	2	Europe	0
	1156	Molde	MOL	158	Norway	12	Northern Europe	2	Europe	0
	1157	Honningsvag	HVG	158	Norway	12	Northern Europe	2	Europe	0
	1158	Moss	RYG	158	Norway	12	Northern Europe	2	Europe	0
	1159	Leknes	LKN	158	Norway	12	Northern Europe	2	Europe	0
	1160	Andenes	ANX	158	Norway	12	Northern Europe	2	Europe	0
	1161	Kristiansand	KRS	158	Norway	12	Northern Europe	2	Europe	0
	1162	Hammerfest	HFT	158	Norway	12	Northern Europe	2	Europe	0
	1163	Fagernes	VDB	158	Norway	12	Northern Europe	2	Europe	0
	1164	Alta	ALF	158	Norway	12	Northern Europe	2	Europe	0
	1165	Tromso	TOS	158	Norway	12	Northern Europe	2	Europe	0
	1166	Mo I Rana	MQN	158	Norway	12	Northern Europe	2	Europe	0
	1167	Bergen	BGO	158	Norway	12	Northern Europe	2	Europe	0
	1168	Floro	FRO	158	Norway	12	Northern Europe	2	Europe	0
	1169	Orland	OLA	158	Norway	12	Northern Europe	2	Europe	0
	1170	Harstad	EVE	158	Norway	12	Northern Europe	2	Europe	0
	1171	Batsfjord	BJF	158	Norway	12	Northern Europe	2	Europe	0
	1172	Namsos	OSY	158	Norway	12	Northern Europe	2	Europe	0
	1173	Oslo	OSL	158	Norway	12	Northern Europe	2	Europe	0
	1174	Bardufoss	BDU	158	Norway	12	Northern Europe	2	Europe	0
	1175	Prague	PRG	55	Czech Republic	6	Eastern Europe	2	Europe	0
	1176	Brno	BRQ	55	Czech Republic	6	Eastern Europe	2	Europe	0
	1177	Karlovy Vary	KLV	55	Czech Republic	6	Eastern Europe	2	Europe	0
	1178	Pardubice	PED	55	Czech Republic	6	Eastern Europe	2	Europe	0
	1179	Ostrava	OSR	55	Czech Republic	6	Eastern Europe	2	Europe	0
	1180	Antigua	ANU	10	Antigua and Barbuda	1	Caribbean	3	North America	1
	1181	Taveuni Island	TVU	69	Fiji	7	Melanesia	4	Oceania	1
	1182	Vanuabalavu Island	VBV	69	Fiji	7	Melanesia	4	Oceania	1
	1183	Suva	SUV	69	Fiji	7	Melanesia	4	Oceania	1
	1184	Nadi	NAN	69	Fiji	7	Melanesia	4	Oceania	1
	1185	Rotuma Island	RTA	69	Fiji	7	Melanesia	4	Oceania	1
	1186	Lakeba Island	LKB	69	Fiji	7	Melanesia	4	Oceania	1
	1187	Cicia Island	ICI	69	Fiji	7	Melanesia	4	Oceania	1
	1188	Yasawa Island	YAS	69	Fiji	7	Melanesia	4	Oceania	1
	1189	Kadavu Island	KDV	69	Fiji	7	Melanesia	4	Oceania	1
	1190	Labasa	LBS	69	Fiji	7	Melanesia	4	Oceania	1
	1191	Tegucigalpa	TGU	92	Honduras	2	Central America	3	North America	1
	1192	San Pedro Sula	SAP	92	Honduras	2	Central America	3	North America	1
	1193	Puerto Lempira	PEU	92	Honduras	2	Central America	3	North America	1
	1194	Guanaja	GJA	92	Honduras	2	Central America	3	North America	1
	1195	Roatan	RTB	92	Honduras	2	Central America	3	North America	1
	1196	Mauritius	MRU	146	Mauritius	4	Eastern Africa	0	Africa	1
	1197	Rodrigues Island	RRG	146	Mauritius	4	Eastern Africa	0	Africa	1
	1198	Punta Cana	PUJ	60	Dominican Republic	1	Caribbean	3	North America	1
	1199	Santiago	STI	60	Dominican Republic	1	Caribbean	3	North America	1
	1200	Samana	AZS	60	Dominican Republic	1	Caribbean	3	North America	1
	1201	Santo Domingo (DO)	SDQ	60	Dominican Republic	1	Caribbean	3	North America	1
	1202	La Romana	LRM	60	Dominican Republic	1	Caribbean	3	North America	1
	1203	Luxembourg	LUX	126	Luxembourg	21	Western Europe	2	Europe	0
	1204	Nevatim	VTM	103	Israel	20	Western Asia	1	Asia	0
	1205	Tel Aviv	TLV	103	Israel	20	Western Asia	1	Asia	0
	1206	Haifa	HFA	103	Israel	20	Western Asia	1	Asia	0
	1207	Eilat	ETH	103	Israel	20	Western Asia	1	Asia	0
	1208	Pohnpei	PNI	73	Micronesia, Fed. States of	8	Micronesia	4	Oceania	1
	1209	Chuuk	TKK	73	Micronesia, Fed. States of	8	Micronesia	4	Oceania	1
	1210	Yap	YAP	73	Micronesia, Fed. States of	8	Micronesia	4	Oceania	1
	1211	Kosrae	KSA	73	Micronesia, Fed. States of	8	Micronesia	4	Oceania	1
	1212	Jauja	JAU	165	Peru	14	South America	5	South America	1
	1213	Piura	PIU	165	Peru	14	South America	5	South America	1
	1214	Cajamarca	CJA	165	Peru	14	South America	5	South America	1
	1215	Pucallpa	PCL	165	Peru	14	South America	5	South America	1
	1216	Lima	LIM	165	Peru	14	South America	5	South America	1
	1217	Tarapoto	TPP	165	Peru	14	South America	5	South America	1
	1218	Anta	ATA	165	Peru	14	South America	5	South America	1
	1219	Puerto Maldonado	PEM	165	Peru	14	South America	5	South America	1
	1220	Trujillo	TRU	165	Peru	14	South America	5	South America	1
	1221	Huanuco	HUU	165	Peru	14	South America	5	South America	1
	1222	Tumbes	TBP	165	Peru	14	South America	5	South America	1
	1223	Ayacucho	AYP	165	Peru	14	South America	5	South America	1
	1224	Juliaca	JUL	165	Peru	14	South America	5	South America	1
	1225	Andahuaylas	ANS	165	Peru	14	South America	5	South America	1
	1226	Talara	TYL	165	Peru	14	South America	5	South America	1
	1227	Tacna	TCQ	165	Peru	14	South America	5	South America	1
	1228	Iquitos	IQT	165	Peru	14	South America	5	South America	1
	1229	Cuzco	CUZ	165	Peru	14	South America	5	South America	1
	1230	Chiclayo	CIX	165	Peru	14	South America	5	South America	1
	1231	Arequipa	AQP	165	Peru	14	South America	5	South America	1
	1232	St-denis	RUN	176	Reunion	4	Eastern Africa	0	Africa	1
	1233	Tanjung Redeb	BEJ	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1234	Tana Toraja	TTR	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1235	Lhok Seumawe	LSW	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1236	Ternate	TTE	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1237	Tanjung Pandan	TJQ	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1238	Denpasar	DPS	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1239	Pontianak	PNK	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1240	Batam	BTH	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1241	Banda Aceh	BTJ	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1242	Fak Fak	FKQ	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1243	Padang	PDG	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1244	Aek Godang	AEG	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1245	Baubau	BUW	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1246	Poso	PSJ	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1247	Maumere	MOF	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1248	Semarang	SRG	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1249	Samarinda	SRI	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1250	Bandar Lampung	TKG	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1251	Praya	LOP	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1252	Malang	MLG	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1253	Melangguane	MNA	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1254	Surabaya	SUB	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1255	Nabire	NBX	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1256	Oksibil	OKL	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1257	Kolaka	PUM	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1258	Utarom	KNG	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1259	Kau	KAZ	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1260	Ende	ENE	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1261	Long Apung	LPU	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1262	Balikpapan	BPN	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1263	Gunung Sitoli	GNS	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1264	Tahuna	NAH	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1265	Saumlaki	SXK	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1266	Tarakan	TRK	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1267	Mamuju	MJU	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1268	Jambi	DJB	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1269	Jayapura	DJJ	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1270	Kotabaru	KBU	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1271	Merauke	MKQ	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1272	Manokwari	MKW	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1273	Pangkalpinang	PGK	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1274	Bima	BMU	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1275	Langgur	LUV	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1276	Luwuk	LUW	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1277	Gorontalo	GTO	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1278	Waingapu	WGP	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1279	Tambolaka	TMC	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1280	Kendari	KDI	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1281	Kerinci	KRC	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1282	Dobo	DOB	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1283	Wamena	WMX	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1284	Sorong	SOQ	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1285	Ambon	AMQ	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1286	Makassar	UPG	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1287	Bakelalan	BKM	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1288	Bengkulu	BKS	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1289	Cut Nyak Dien	MEQ	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1290	Medan	MES	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1291	Tanjung Pinang	TNJ	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1292	Natuna	NTX	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1293	Datadawai	DTD	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1294	Sampit	SMQ	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1295	Manado	MDC	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1296	Kupang	KOE	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1297	Atambua	ABU	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1298	Ketapang	KTG	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1299	Putussibau	PSU	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1300	Labuan Bajo	LBJ	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1301	Pekanbaru	PKU	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1302	Palangkaraya	PKY	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1303	Pangkalanbun	PKN	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1304	Biak	BIK	96	Indonesia	15	South-Eastern Asia	1	Asia	1
	1305	Palu	PLW	96	Indonesia	15	South-Eastern Asia	1	Asia	1
